OBJECTID,PWGRID,OWNEDBY,STATUS,Code Name,Portal Destination,Risk Level,ID,X-coord,Y-coord,longitude,latitude
7276,33-480,CS,ACT,anolomsgeer,Dilapidated Isle,You should bring a group and a guide.,6399,7537041.212,481627.3435,-123.06977526399999,44.958731656000054
7277,57-480,CS,ACT,rsaoeleonmg,Bubbling Spring,"You should bring a group, a guide, and a weapon.",6462,7560105.332,481560.4052,-122.98070495299999,44.96052523700007
7278,57-480,CS,ACT,leogsoanmre,Exotic Village,"You should bring a group, a guide, and a weapon.",6508,7559990.608,481488.8789,-122.98113948899999,44.96031947300003
7279,33-480,CS,ACT,saeooemrlgn,Swollen Pit,"You should bring a group, a guide, and a weapon.",6522,7537485.382,481477.5699,-123.06804176799994,44.95835977100006
7280,33-480,CS,ACT,glseoaemnor,Brooding Vault,This is probably your last adventure.,6537,7537636.936,481447.5394,-123.06745287499996,44.95829064900005
7281,45-480,CS,ACT,eresmgonloa,Bleak Harbor,You might want to bring a friend.,6554,7548296.069,481419.4344,-123.02629015499997,44.959135143000026
7282,45-480,CS,ACT,reemsooagln,Enchanted Ledge,You should bring a group.,6989,7548289.815,481007.6831,-123.02626457099996,44.95800573300005
7283,45-480,CS,ACT,englosaremo,Infinite Gulf,"You should bring a group, a guide, and a weapon.",7016,7549092.42,480984.4406,-123.02316258999997,44.95801079700004
7284,45-480,CS,ACT,lrenogomase,Twinkling Sea,"You should bring a group, a guide, a weapon, and a healer.",7030,7548608.292,480972.9724,-123.02503061599998,44.95793787300005
7285,45-480,CS,ACT,sologeramne,Hidden Path,You should be fine.,7034,7548632.593,480971.8363,-123.024936643,44.95793684100005
7286,51-480,CS,ACT,soeemogalrn,Subterranean Harbor,"You should bring a group, a guide, a weapon, and a healer.",7050,7555031.734,480959.7362,-123.00022536899996,44.95844946500006
7287,33-480,CS,ACT,eonrgemloas,Bejeweled Summit,You should bring a group.,7061,7534943.011,480953.5577,-123.07779414599997,44.95670109400004
7288,48-480,CS,ACT,oregleonasm,Hazy Thicket,You might want to bring a friend.,7125,7549972.062,480880.3809,-123.01975340099995,44.957800794000036
7289,45-480,CS,ACT,legooresnma,Enigmatic Temple,You should bring a group.,7159,7547267.652,480849.5079,-123.03019240699996,44.95748434800004
7290,60-480,CS,ACT,nsgoroelmea,Gleaming Barrow,You should bring a group and a guide.,7345,7561967.41,480695.6883,-122.973412011,44.958311027000036
7292,36-480,CS,ACT,eolenorgmas,Cascading Cliff,"You should bring a group, a guide, a weapon, and a healer.",7748,7539048.883,480270.4298,-123.06185666199997,44.95518641000007
7293,42-480,CS,ACT,oonrgeselma,Bizarre Shrine,You should bring a group and a guide.,7970,7546739.557,480081.0102,-123.03213853099999,44.95533203200006
7294,48-478,CS,ACT,eaonerogsml,Stormy Fort,"You should bring a group, a guide, a weapon, and a healer.",8195,7552414.437,479829.0282,-123.01019622499996,44.95512686400008
7295,36-478,CS,ACT,raoeenomlsg,Moaning Reliquary,You might want to bring a friend.,8889,7539297.528,479294.0633,-123.06077707499998,44.952531219000036
7296,54-478,CS,ACT,egomreolans,Malevolent Sea,You might want to bring a friend.,8962,7557144.605,479260.3514,-122.991864105,44.95396933500007
7297,42-478,CS,ACT,snegmoolaer,Titanic Thicket,You should be fine.,8974,7546107.416,479252.5066,-123.03447896699998,44.95300621700005
7298,39-478,CS,ACT,lnsgoomeear,Nautical Nook,"You should bring a group, a guide, and a weapon.",9643,7541530.806,478797.1847,-123.05209379299998,44.95136277700004
7299,51-478,CS,ACT,eeagnslroom,Dismal Stronghold,You should bring a group and a guide.,9675,7553376.035,478774.3875,-123.00635690099995,44.95231727400005
7300,54-478,CS,ACT,rloeegmoans,Luminous Plaza,This is probably your last adventure.,9843,7557931.629,478620.856,-122.98874917799998,44.95228257600007
7302,33-478,CS,ACT,mglenoaroes,Starlit Outpost,This is probably your last adventure.,9927,7536512.297,478537.5879,-123.07143774199994,44.95021464800004
7303,36-478,CS,ACT,monaorgesel,Hollow Ranch,You should bring a group.,10044,7538655.171,478436.3691,-123.06315209999997,44.950123896000036
7304,30-478,CS,ACT,omgerselnoa,Hazy Domain,You should bring a group and a guide.,10072,7534590.054,478416.9833,-123.07884425299994,44.94971596600004
7305,39-478,CS,ACT,erlseonaogm,Starlit Acropolis,"You should bring a group, a guide, a weapon, and a healer.",10197,7541427.277,478342.9708,-123.05243808699998,44.950108528000044
7306,54-478,CS,ACT,gnrmosoeela,Crystalline Knoll,"You should bring a group, a guide, and a weapon.",10203,7557925.899,478338.5551,-122.988737717,44.951508113000045
7307,27-478,CS,ACT,grmnsalooee,Vibrant Basin,You might want to bring a friend.,10204,7531405.259,478337.4695,-123.09113006499996,44.94921850800006
7308,30-478,CS,ACT,oasmeonergl,Pristine Jungle,"You should bring a group, a guide, and a weapon.",10324,7533293.695,478228.4344,-123.08382588299997,44.94908544900005
7309,51-478,CS,ACT,rmesgnooael,Stormy Domain,You should bring a group and a guide.,10341,7554783.599,478213.1854,-123.00085513299996,44.950898272000074
7310,54-478,CS,ACT,soeamglnroe,Sanguine Necropolis,"You should bring a group, a guide, and a weapon.",10345,7557922.225,478208.5364,-122.98873642999996,44.95115133300004
7312,51-478,CS,ACT,slmeeagorno,Wistful Tundra,You should bring a group and a guide.,10513,7554777.566,478066.581,-123.00086089999996,44.950495819000025
7313,57-476,CS,ACT,emlgseoarno,Sparkling Dale,You should be fine.,11770,7560926.237,477276.8891,-122.97702760399994,44.948850238000034
7314,27-476,CS,ACT,srgeanomole,Nocturnal Nook,You should bring a group.,11981,7531731.137,477163.4364,-123.08972660299997,44.94602846500004
7315,30-476,CS,ACT,nelrgosaeom,Thorny Haven,You should be fine.,12036,7534199.749,477140.8002,-123.08019371899996,44.94618302400005
7316,60-476,CS,ACT,mnorlseaoge,Unforgiving Necropolis,You should bring a group.,12204,7563396.728,476992.6237,-122.96745584099995,44.94827820000006
7317,51-476,CS,ACT,regeslmonao,Undulating Mesa,This is probably your last adventure.,12322,7555220.59,476906.25,-122.99901179499994,44.947352170000045
7318,48-476,CS,ACT,egormlsnoea,Derelict Meadow,You might want to bring a friend.,12414,7550423.569,476831.4852,-123.01752261399997,44.946738743000026
7319,33-476,CS,ACT,gseenmolaro,Opulent Woods,You might want to bring a friend.,12558,7536247.789,476723.1503,-123.07223584599996,44.94521710400005
7320,57-476,CS,ACT,sgnalroeoem,Forsaken Haven,You should bring a group.,12786,7561027.432,476587.1211,-122.97655524299995,44.94696761300003
7321,42-476,CS,ACT,oorlgmeneas,Gleaming Spire,You should be fine.,12961,7544519.665,476468.8238,-123.04027127799998,44.94523762800003
7322,48-480,CS,ACT,emoenaogsrl,Desolate Volcano,You should be fine.,6917,7550656.186,481074.1759,-123.01713505099997,44.95839059800005
7323,30-462,CS,ACT,ooaemnegrls,Cobalt Hinterland,You might want to bring a friend.,23982,7534451.234,463042.7559,-123.07748590899996,44.90755394400003
7324,45-460,CS,ACT,goaneormsel,Delirious Canyon,You should bring a group and a guide.,25625,7548337.034,461330.6749,-123.023708017,44.90406232700008
7325,39-456,CS,ACT,emrlooengas,Desolate Highland,This is probably your last adventure.,28717,7542467.604,456748.3484,-123.04579352199994,44.89099416400006
7326,51-476,CS,ACT,gomeenoarls,Eldritch Dungeon,This is probably your last adventure.,10930,7554736.867,477802.293,-123.000986437,44.949767773000076
7327,45-460,CS,ABND,golomeraens,Frozen Creek,You should bring a group.,25711,7548333.608,461255.3904,-123.02371215899996,44.90385562900008
7328,45-460,CS,ABND,mglsneerooa,Serene Gulch,"You should bring a group, a guide, a weapon, and a healer.",25909,7548024.319,460997.0308,-123.024874163,44.90312079200004
7329,33-450,CS,ABND,rooamelnegs,Gloomy Shrine,You might want to bring a friend.,33562,7537392.528,450965.8599,-123.06465902999997,44.874700508000046
7330,48-480,CS,ABND,anmsleegroo,Forsaken Abyss,"You should bring a group, a guide, a weapon, and a healer.",6733,7551344.793,481261.0948,-123.01449850899996,44.95896187300008
7331,60-478,CS,ABND,ansoeegmlor,Swollen Range,You might want to bring a friend.,9509,7561881.535,478902.8655,-122.97353159199997,44.95338844100007
7332,60-478,CS,ABND,rmaeogsnoel,Foggy Vista,You should bring a group and a guide.,9635,7561878.659,478801.0354,-122.97353065799996,44.95310901300007
7333,42-476,CS,ABND,oeaslrognme,Vibrant Shack,You should be fine.,13394,7545241.826,476203.1286,-123.037451138,44.944571428000074
7334,36-460,CS,ABND,oagomnrseel,Shrouded Reliquary,This is probably your last adventure.,26620,7539107.88,460089.1591,-123.05915972499997,44.89986232000007
7335,48-450,CS,ABND,saelmrgonoe,Resplendent Palace,"You should bring a group, a guide, a weapon, and a healer.",33023,7551183.582,451545.6686,-123.011552769,44.87747836800003
7336,45-484,CS,ABND,oaeslenmrgo,Tempestuous Refuge,"You should bring a group, a guide, and a weapon.",3973,7547977.136,484395.1273,-123.02788135099996,44.96726605400005
7337,54-484,CS,ABND,oosmerenalg,Pristine Field,This is probably your last adventure.,4050,7557117.029,484299.2129,-122.99257102799999,44.967781923000075
7338,48-482,CS,ABND,anmeslergoo,Swollen Palace,You might want to bring a friend.,5841,7550091.182,482125.8757,-123.01944345799996,44.96122568800007
7339,54-476,CS,ABND,nslromaoeeg,Iridescent Crescent,You should bring a group and a guide.,10681,7556658.508,477922.2159,-122.99358148899995,44.95025946700008
7340,54-476,CS,ABND,eenmargosol,Desolate Necropolis,You should bring a group and a guide.,11265,7557122.681,477605.6056,-122.99175163899997,44.94943070000005
7341,54-476,CS,ABND,aolemrensog,Tenebrous Gulch,This is probably your last adventure.,11597,7557049.37,477383.5607,-122.99200823099994,44.94881572300005
7342,42-476,CS,ABND,meoroesngal,Asymmetrical Well,"You should bring a group, a guide, and a weapon.",13677,7545616.797,476055.9587,-123.03598573299996,44.94420023200007
7343,42-476,CS,ABND,menrselgooa,Luxuriant Cape,This is probably your last adventure.,13690,7545645.372,476044.7431,-123.03587405899998,44.94417194300007
7344,42-476,CS,ABND,smarneegolo,Sublime Domain,"You should bring a group, a guide, and a weapon.",13706,7545671.755,476034.7434,-123.03577099899996,44.94414679800008
7345,42-470,CS,ABND,snogrlmeaoe,Bleak Badlands,You should bring a group.,18128,7544195.461,471679.416,-123.04094116899995,44.93207888100005
7346,39-468,CS,ABND,eeosornmagl,Coiling Pantry,You should bring a group.,20007,7543680.266,468407.0138,-123.04253201599994,44.92306270500006
7347,48-466,CS,ABND,lmganeeorso,Petrified Bog,You should bring a group.,20589,7550885.688,467410.2087,-123.01460608499997,44.92094829500007
7348,48-466,CS,ABND,enamolgosre,Blazing Pasture,"You should bring a group, a guide, a weapon, and a healer.",20593,7550886.917,467398.3894,-123.01459991999997,44.920915996000076
7349,42-460,CS,ABND,ooasrmenegl,Infinite Colosseum,"You should bring a group, a guide, and a weapon.",26021,7545986.291,460896.6175,-123.03272410399995,44.902670543000056
7350,54-494,CS,ACT,roeemlogasn,Brilliant Bayou,"You should bring a group, a guide, a weapon, and a healer.",324,7556674.061,494563.8415,-122.99550671799994,44.995886606000056
7353,33-490,CS,ACT,marneeooslg,Sparkling Bayou,You might want to bring a friend.,1149,7537383.503,490713.6302,-123.06956982899999,44.98367238000003
7354,30-488,CS,ACT,sgemaelonro,Glistening Acropolis,You should be fine.,1422,7533574.447,489622.0873,-123.08414943099996,44.98034663900006
7355,33-488,CS,ACT,nrlaeegmsoo,Malevolent Beach,You should bring a group.,1533,7535240.653,489309.3287,-123.07767461399999,44.97963516600004
7356,30-488,CS,ACT,anmoorlsgee,Placid Gulf,You might want to bring a friend.,1565,7533608.81,489134.9016,-123.08395648099997,44.979013999000074
7357,30-486,CS,ACT,grelomoanes,Withered Frontier,"You should bring a group, a guide, a weapon, and a healer.",1975,7534704.333,487673.4672,-123.07954447199995,44.975103379000075
7359,54-486,CS,ACT,mesgeraonol,Luxuriant Meadow,You might want to bring a friend.,2357,7557402.554,486863.1266,-122.99177380299994,44.97483548800005
7360,54-486,CS,ACT,nmolreoseag,Shadowy Bayou,You should bring a group and a guide.,2376,7557401.422,486817.1407,-122.99177269599994,44.97470931400005
7361,45-486,CS,ACT,emolsaengor,Ancient Geyser,You might want to bring a friend.,2562,7547541.314,486445.4281,-123.02981253099995,44.972849815000075
7362,30-486,CS,ACT,orenagolmse,Subterranean Oasis,"You should bring a group, a guide, and a weapon.",2613,7533757.096,486366.4245,-123.08304167299997,44.97143702100004
7363,36-484,CS,ACT,neomaerosgl,Fabled Forest,This is probably your last adventure.,3177,7538891.392,485470.7106,-123.06310198299997,44.96942980000006
7364,33-484,CS,ACT,nlesoaegomr,Verdant Boutique,You might want to bring a friend.,3220,7537221.189,485400.8287,-123.06954388599996,44.96909271100003
7366,54-484,CS,ACT,eeogamonrls,Humming Desert,You might want to bring a friend.,3781,7556005.568,484663.9334,-122.99690714699994,44.968687740000064
7367,51-484,CS,ACT,rmngleeosoa,Shattered Forge,This is probably your last adventure.,3905,7553135.427,484448.5778,-123.00796620999995,44.96785349400005
7368,51-484,CS,ACT,gsomnloreea,Monolithic Crater,"You should bring a group, a guide, and a weapon.",3950,7555551.599,484412.2188,-122.99863036799997,44.967959130000054
7369,36-484,CS,ACT,omsnlaeoerg,Luminous Gulf,You might want to bring a friend.,4011,7538457.18,484354.9347,-123.064642118,44.966333002000056
7370,48-482,CS,ACT,eogsrelanmo,Obsidian Cavern,"You should bring a group, a guide, a weapon, and a healer.",4304,7552719.172,483871.8383,-123.00950460999996,44.96623682400008
7371,33-482,CS,ACT,rmoogneaels,Golden Monolith,You should bring a group.,4780,7537215.869,483271.9554,-123.06930287299997,44.96325574600007
7372,63-482,CS,ACT,oeolnmaesrg,Tangled Manor,You should bring a group.,4994,7564998.305,483065.9629,-122.96198718399995,44.965063505000046
7373,48-482,CS,ACT,onaelsrmoge,Ephemeral Thicket,"You should bring a group, a guide, and a weapon.",5173,7550907.028,482875.8451,-123.01638320099994,44.96335157300007
7374,48-482,CS,ACT,laemorsegon,Misty Vista,"You should bring a group, a guide, and a weapon.",5447,7550871.98,482515.6555,-123.01647520699998,44.96236106600003
7375,45-478,CS,ACT,aeeosgonlrm,Imposing Shambles,You should be fine.,9449,7549463.482,478959.3583,-123.02148564099997,44.952490511000065
7376,60-476,CS,ACT,rmlosgeeona,Flickering Wilds,"You should bring a group, a guide, a weapon, and a healer.",11946,7564532.549,477178.5062,-122.96309251099996,44.94888288900006
7377,36-448,CS,ACT,orlameosneg,Lethal Bunker,"You should bring a group, a guide, and a weapon.",34329,7538354.973,449877.456,-123.060815027,44.87180024200006
7378,60-476,CS,ACT,seeaonrogml,Pulsing Vault,You should be fine.,11868,7564323.638,477221.6591,-122.96390417099997,44.948983732000045
7379,39-454,CS,ACT,oomlgereasn,Starlit Badlands,"You should bring a group, a guide, and a weapon.",29393,7541850.932,455827.648,-123.04805990499995,44.88841662100003
7380,39-454,CS,ACT,glormnoseea,Inverted Beach,You might want to bring a friend.,29479,7542131.796,455740.9016,-123.04696615199998,44.888203082000075
7381,39-454,CS,ACT,ooaesrmglen,Contorted Summit,You should be fine.,29508,7542369.68,455704.2365,-123.04604425399998,44.88812312400006
7382,39-454,CS,ACT,gnraoosemel,Wistful Shack,"You should bring a group, a guide, and a weapon.",29529,7542337.863,455678.4534,-123.04616382799998,44.888049686000045
7383,36-448,CS,ACT,rsoomenealg,Iridescent Monolith,"You should bring a group, a guide, and a weapon.",34330,7538166.003,449873.2297,-123.06154309399994,44.87177222500003
7384,36-448,CS,ACT,meoesnoagrl,Sandy Boutique,This is probably your last adventure.,34358,7538185.761,449831.3117,-123.06146178699998,44.87165902000004
7385,36-448,CS,ACT,asmeorelnog,Primeval Sound,"You should bring a group, a guide, and a weapon.",34442,7538200.271,449753.5574,-123.06139633799995,44.87144710800004
7386,36-448,CS,ACT,oegsmrneoal,Malevolent Square,You should be fine.,34933,7538193.601,448954.0879,-123.06132429999997,44.869254682000076
7387,36-448,CS,ACT,nergooeasml,Sweltering Frontier,You should bring a group and a guide.,34940,7538257.475,448938.6663,-123.06107615699995,44.86921795500007
7388,60-476,CS,ACT,olomganesre,Stormy Well,You should bring a group and a guide.,12470,7563951.182,476788.2438,-122.96529109899996,44.94776427200003
7389,57-474,CS,ACT,elmrengosoa,Glassy Waters,You should bring a group and a guide.,15612,7559294.391,474712.315,-122.98302349599999,44.94168158400004
7390,57-474,CS,ACT,osemnragole,Fabled Fjord,This is probably your last adventure.,16211,7559308.813,474200.0161,-122.98290702699995,44.94027823400006
7391,57-474,CS,ACT,gernesamolo,Cascading Ward,You should bring a group.,16510,7559317.082,474043.9242,-122.98285657999998,44.93985097500007
7392,57-474,CS,ACT,aogmloresen,Drifting Temple,This is probably your last adventure.,16541,7559319.394,474006.8153,-122.98284325399999,44.939749429000074
7393,57-474,CS,ACT,gomrlsoaeen,Flourishing Glade,You should bring a group and a guide.,13946,7561752.009,475848.6916,-122.97367053199997,44.945003943000074
